"idP","nameP","nameType","uriAutor","nameAutor","uriMat","nameMat","uriTec","nameTec","noteP"
"5899","Comedor nº 27-29-6134","Salón comedor","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_70118bf6","Mármol ","https://data.arxiuvalencia.eu/vocabulary/c_54e6a097","Torneado","Este conjunto de muebles, formado por dos sillones, dos sillas, una mesa y un aparador, parece recrear el ambiente de un comedor. En este caso, sus muebles tratan de reinterpretar el estilo Thonet (siglo XIX) pero con un aire más innovador y modernizado. De este modo, GASISA nos presenta su catálogo Mueble curvado moderno.El mobiliario de asiento está inspirado en el modelo número 17 de Michael Thonet. Al igual que en los originales, estos están formados por un sencillo conjunto de piezas curvadas de madera de color negra, siendo la trasera la principal de todas ellas. Esta gran pieza trasera está formada por dos largos montantes traseros curvados que se inclinan hacia detrás formando las patas traseras. Ambos montantes, unidos por medio del travesaño superior del respaldo, forman una única pieza. El respaldo es muy alto y la parte superior tiene forma semicircular. En su interior el respaldo incorpora un panel ovalado de rejilla. El asiento, en cambio, está tapizado de blanco. Bajo la parte frontal del asiento se han ensamblado las rectas patas delanteras. En la parte inferior se ha dispuesto una chambrana curvada que aumenta la estabilidad del mueble. Los sillones incorporan brazos curvos en voluta.La mesa posee un tablero de mármol (20 mm) blanco rectangular con esquinas redondeadas. El tablero descansa sobre un bastidor de madera oscura al cual se han ensamblado cuatro patas dobles. Por la parte delantera y trasera se han incorporado dos uniones curvas que refuerzan la estructura de la mesa. Cada pareja de patas, unida entre sí por una varilla, se abre tímidamente hacia fuera para aportar estabilidad al mueble.El aparador posee un estructura rectangular y está articulado en tres secciones verticales. La situada a la derecha está formada por un cuerpo cerrado con dos puertas; en el centro hay situados cuatro cajones superpuestos; y a la izquierda, se ha dispuesto un tercer cuerpo cerrado mediante una única puerta. Cada una de las puertas está provista de un tirador metálico con forma de bola, mientras que los cajones poseen dos tiradores cada uno. Sobre estas tres secciones se ha dispuesto un tablero de mármol (20 mm) blanco que contrasta con la madera de color negro del resto del mueble."
"5899","Comedor nº 27-29-6134","Salón comedor","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","Este conjunto de muebles, formado por dos sillones, dos sillas, una mesa y un aparador, parece recrear el ambiente de un comedor. En este caso, sus muebles tratan de reinterpretar el estilo Thonet (siglo XIX) pero con un aire más innovador y modernizado. De este modo, GASISA nos presenta su catálogo Mueble curvado moderno.El mobiliario de asiento está inspirado en el modelo número 17 de Michael Thonet. Al igual que en los originales, estos están formados por un sencillo conjunto de piezas curvadas de madera de color negra, siendo la trasera la principal de todas ellas. Esta gran pieza trasera está formada por dos largos montantes traseros curvados que se inclinan hacia detrás formando las patas traseras. Ambos montantes, unidos por medio del travesaño superior del respaldo, forman una única pieza. El respaldo es muy alto y la parte superior tiene forma semicircular. En su interior el respaldo incorpora un panel ovalado de rejilla. El asiento, en cambio, está tapizado de blanco. Bajo la parte frontal del asiento se han ensamblado las rectas patas delanteras. En la parte inferior se ha dispuesto una chambrana curvada que aumenta la estabilidad del mueble. Los sillones incorporan brazos curvos en voluta.La mesa posee un tablero de mármol (20 mm) blanco rectangular con esquinas redondeadas. El tablero descansa sobre un bastidor de madera oscura al cual se han ensamblado cuatro patas dobles. Por la parte delantera y trasera se han incorporado dos uniones curvas que refuerzan la estructura de la mesa. Cada pareja de patas, unida entre sí por una varilla, se abre tímidamente hacia fuera para aportar estabilidad al mueble.El aparador posee un estructura rectangular y está articulado en tres secciones verticales. La situada a la derecha está formada por un cuerpo cerrado con dos puertas; en el centro hay situados cuatro cajones superpuestos; y a la izquierda, se ha dispuesto un tercer cuerpo cerrado mediante una única puerta. Cada una de las puertas está provista de un tirador metálico con forma de bola, mientras que los cajones poseen dos tiradores cada uno. Sobre estas tres secciones se ha dispuesto un tablero de mármol (20 mm) blanco que contrasta con la madera de color negro del resto del mueble."
"5901","Comedor nº 479-421","Salón comedor","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_e449f6f9","Ensamblado","Este conjunto de muebles, formado por cuatro sillones y una mesa, parece crear un espacio para una sala de estar. Fiel a su estilo curvado, GASISA nos presenta este ambiente dentro de su catálogo Mueble curvado moderno.Los sillones son de madera y presentan una estructura cabriolé, de tal manera que el travesaño superior del respaldo y los brazos forman una misma pieza. Esta pieza, en forma de U descansa sobre cuatro montantes, siendo los traseros ligeramente más altos que los delanteros. El respaldo es de varillaje. Está formado por cinco varillas que descienden desde el travesaño superior hasta un travesaño situado varios centímetros por debajo del asiento y que une las patas traseras. El asiento se ha tapizado con un estampado de rayas. Por la parte inferior del mueble, dos travesaños laterales unen los montantes delanteros con los traseros.La mesa es extensible. Cuando está plegada, el tablero tiene forma circular y descansa sobre un faldón retranqueado; en el interior del faldón se esconden las hojas que le permiten extenderse al tablero. Toda esta estructura se levanta sobre cinco soportes, siendo el central de doble anchura que los cuatro laterales. Los soportes exteriores están conectados con el central por medio de travesaños. Sin embargo, al extenderse, el soporte central se divide en dos; y el tablero, que ha pasado a tener forma ovalada, se levanta ahora sobre seis patas (tres a cada extremo de la mesa)."
"5901","Comedor nº 479-421","Salón comedor","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","https://data.arxiuvalencia.eu/vocabulary/c_e449f6f9","Ensamblado","Este conjunto de muebles, formado por cuatro sillones y una mesa, parece crear un espacio para una sala de estar. Fiel a su estilo curvado, GASISA nos presenta este ambiente dentro de su catálogo Mueble curvado moderno.Los sillones son de madera y presentan una estructura cabriolé, de tal manera que el travesaño superior del respaldo y los brazos forman una misma pieza. Esta pieza, en forma de U descansa sobre cuatro montantes, siendo los traseros ligeramente más altos que los delanteros. El respaldo es de varillaje. Está formado por cinco varillas que descienden desde el travesaño superior hasta un travesaño situado varios centímetros por debajo del asiento y que une las patas traseras. El asiento se ha tapizado con un estampado de rayas. Por la parte inferior del mueble, dos travesaños laterales unen los montantes delanteros con los traseros.La mesa es extensible. Cuando está plegada, el tablero tiene forma circular y descansa sobre un faldón retranqueado; en el interior del faldón se esconden las hojas que le permiten extenderse al tablero. Toda esta estructura se levanta sobre cinco soportes, siendo el central de doble anchura que los cuatro laterales. Los soportes exteriores están conectados con el central por medio de travesaños. Sin embargo, al extenderse, el soporte central se divide en dos; y el tablero, que ha pasado a tener forma ovalada, se levanta ahora sobre seis patas (tres a cada extremo de la mesa)."
"5901","Comedor nº 479-421","Salón comedor","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","Este conjunto de muebles, formado por cuatro sillones y una mesa, parece crear un espacio para una sala de estar. Fiel a su estilo curvado, GASISA nos presenta este ambiente dentro de su catálogo Mueble curvado moderno.Los sillones son de madera y presentan una estructura cabriolé, de tal manera que el travesaño superior del respaldo y los brazos forman una misma pieza. Esta pieza, en forma de U descansa sobre cuatro montantes, siendo los traseros ligeramente más altos que los delanteros. El respaldo es de varillaje. Está formado por cinco varillas que descienden desde el travesaño superior hasta un travesaño situado varios centímetros por debajo del asiento y que une las patas traseras. El asiento se ha tapizado con un estampado de rayas. Por la parte inferior del mueble, dos travesaños laterales unen los montantes delanteros con los traseros.La mesa es extensible. Cuando está plegada, el tablero tiene forma circular y descansa sobre un faldón retranqueado; en el interior del faldón se esconden las hojas que le permiten extenderse al tablero. Toda esta estructura se levanta sobre cinco soportes, siendo el central de doble anchura que los cuatro laterales. Los soportes exteriores están conectados con el central por medio de travesaños. Sin embargo, al extenderse, el soporte central se divide en dos; y el tablero, que ha pasado a tener forma ovalada, se levanta ahora sobre seis patas (tres a cada extremo de la mesa)."
"5901","Comedor nº 479-421","Salón comedor","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","Este conjunto de muebles, formado por cuatro sillones y una mesa, parece crear un espacio para una sala de estar. Fiel a su estilo curvado, GASISA nos presenta este ambiente dentro de su catálogo Mueble curvado moderno.Los sillones son de madera y presentan una estructura cabriolé, de tal manera que el travesaño superior del respaldo y los brazos forman una misma pieza. Esta pieza, en forma de U descansa sobre cuatro montantes, siendo los traseros ligeramente más altos que los delanteros. El respaldo es de varillaje. Está formado por cinco varillas que descienden desde el travesaño superior hasta un travesaño situado varios centímetros por debajo del asiento y que une las patas traseras. El asiento se ha tapizado con un estampado de rayas. Por la parte inferior del mueble, dos travesaños laterales unen los montantes delanteros con los traseros.La mesa es extensible. Cuando está plegada, el tablero tiene forma circular y descansa sobre un faldón retranqueado; en el interior del faldón se esconden las hojas que le permiten extenderse al tablero. Toda esta estructura se levanta sobre cinco soportes, siendo el central de doble anchura que los cuatro laterales. Los soportes exteriores están conectados con el central por medio de travesaños. Sin embargo, al extenderse, el soporte central se divide en dos; y el tablero, que ha pasado a tener forma ovalada, se levanta ahora sobre seis patas (tres a cada extremo de la mesa)."
"5903","Comedor nº 13-14","Salón comedor","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_e449f6f9","Ensamblado","Este conjunto de muebles, formado por dos sillas, dos sillones y una mesa, parece recrear un espacio para una sala de estar. Todos ellos tratan de reinterpretar el estilo Thonet (siglo XIX) pero con un aire más innovador y modernizado. De este modo, GASISA nos presenta su catálogo Mueble curvado moderno.El mobiliario de asiento está inspirado en el modelo número 14 de Michael Thonet. Las sillas, al igual que las originales, están formadas por 6 piezas curvadas de madera, siendo la trasera la principal de todas ellas. Esta gran pieza trasera (1) está formada por los dos grandes montantes laterales, estrangulados a la altura del asiento, que están unidos a través del curvado travesaño superior. El interior del respaldo está formado por una única varilla que se curva imitando al travesaño superior (2). El asiento es de rejilla (3), y dos rectas patas (4 y 5) se han ensamblados bajo sus esquinas delanteras. Las patas están unidas bajo el asiento por medio de una chambrana (6). Los sillones, por su parte, poseen brazos formados por una única pieza curvada con forma ovalada.La mesa posee un tablero de cristal con forma circular. El tablero descansa sobre un bastidor circular de rejilla al cual se hayan ensambladas cuatro patas dobles. Las patas están unidas por la parte inferior por medio de una singular chambrana curvada en forma de X."
"5903","Comedor nº 13-14","Salón comedor","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_f440995d","Fibra vegetal ","https://data.arxiuvalencia.eu/vocabulary/c_e449f6f9","Ensamblado","Este conjunto de muebles, formado por dos sillas, dos sillones y una mesa, parece recrear un espacio para una sala de estar. Todos ellos tratan de reinterpretar el estilo Thonet (siglo XIX) pero con un aire más innovador y modernizado. De este modo, GASISA nos presenta su catálogo Mueble curvado moderno.El mobiliario de asiento está inspirado en el modelo número 14 de Michael Thonet. Las sillas, al igual que las originales, están formadas por 6 piezas curvadas de madera, siendo la trasera la principal de todas ellas. Esta gran pieza trasera (1) está formada por los dos grandes montantes laterales, estrangulados a la altura del asiento, que están unidos a través del curvado travesaño superior. El interior del respaldo está formado por una única varilla que se curva imitando al travesaño superior (2). El asiento es de rejilla (3), y dos rectas patas (4 y 5) se han ensamblados bajo sus esquinas delanteras. Las patas están unidas bajo el asiento por medio de una chambrana (6). Los sillones, por su parte, poseen brazos formados por una única pieza curvada con forma ovalada.La mesa posee un tablero de cristal con forma circular. El tablero descansa sobre un bastidor circular de rejilla al cual se hayan ensambladas cuatro patas dobles. Las patas están unidas por la parte inferior por medio de una singular chambrana curvada en forma de X."
"5905","Comedor nº 67-71-6137-6138","Salón comedor","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_e449f6f9","Ensamblado","Este conjunto de muebles, formado por cuatro sillas, una mesa y dos aparadores, parece crear un espacio para un comedor. Fiel a su estilo curvado, GASISA nos presenta este ambiente dentro de su catálogo Mueble curvado moderno.La estructura principal de las sillas está compuesta por una gran pieza trasera que actúa como patas traseras y como respaldo. Las patas traseras están ligeramente inclinadas hacia detrás y se elevan hasta unirse por medio de un curvado travesaño superior con forma semicircular.El interior del respaldo incorpora un juego de varillas de latón bañado en oro ensamblado sobre un travesaño situado a pocos centímetros por encima del asiento. El asiento está tapizado con cinchas. Bajo la parte frontal del asiento se han ensamblado las rectas patas delanteras. Entre los montantes traseros y el asiento se han incorporado dos uniones curvas que refuerzan la estabilidad del producto.La mesa, compuesta por un tablero ovalado de cristal, descansa sobre un faldón ovalado de madera. Esta estructura superior se levanta sobre dos soportes octogonales que descansan sobre un gran pie con forma de X con tacones. Para reforzar la estabilidad del producto, cada soporte ha sido provisto de tres uniones curvas bañadas en oro que los conectan al pie inferior.El aparador de la derecha de la imagen es alargado y rectangular y está articulado en dos secciones verticales simétricas. Cada sección está formada por un cuerpo cerrado con dos puertas, con un cajón encima de cada puerta. Mientras que las puertas están provistas de un único tirador metálico con forma de bola, los cajones poseen dos tiradores cada uno. La parte superior e inferior del mueble viene rematada con una moldura semicircularEl aparador de la izquierda se alza, en cambio, vertical, con dos cuerpos situados uno encima del otro. La parte superior e inferior del mueble viene rematada con una moldura semicircular. El cuerpo inferior consta de una cajonera rectangular formada por tres pares de cajones superpuestos. El cuerpo superior está compuesto por una vitrina cerrada por dos puertas de cristal; y el interior está separado por medio de dos estantes de cristal."
"5905","Comedor nº 67-71-6137-6138","Salón comedor","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","https://data.arxiuvalencia.eu/vocabulary/c_e449f6f9","Ensamblado","Este conjunto de muebles, formado por cuatro sillas, una mesa y dos aparadores, parece crear un espacio para un comedor. Fiel a su estilo curvado, GASISA nos presenta este ambiente dentro de su catálogo Mueble curvado moderno.La estructura principal de las sillas está compuesta por una gran pieza trasera que actúa como patas traseras y como respaldo. Las patas traseras están ligeramente inclinadas hacia detrás y se elevan hasta unirse por medio de un curvado travesaño superior con forma semicircular.El interior del respaldo incorpora un juego de varillas de latón bañado en oro ensamblado sobre un travesaño situado a pocos centímetros por encima del asiento. El asiento está tapizado con cinchas. Bajo la parte frontal del asiento se han ensamblado las rectas patas delanteras. Entre los montantes traseros y el asiento se han incorporado dos uniones curvas que refuerzan la estabilidad del producto.La mesa, compuesta por un tablero ovalado de cristal, descansa sobre un faldón ovalado de madera. Esta estructura superior se levanta sobre dos soportes octogonales que descansan sobre un gran pie con forma de X con tacones. Para reforzar la estabilidad del producto, cada soporte ha sido provisto de tres uniones curvas bañadas en oro que los conectan al pie inferior.El aparador de la derecha de la imagen es alargado y rectangular y está articulado en dos secciones verticales simétricas. Cada sección está formada por un cuerpo cerrado con dos puertas, con un cajón encima de cada puerta. Mientras que las puertas están provistas de un único tirador metálico con forma de bola, los cajones poseen dos tiradores cada uno. La parte superior e inferior del mueble viene rematada con una moldura semicircularEl aparador de la izquierda se alza, en cambio, vertical, con dos cuerpos situados uno encima del otro. La parte superior e inferior del mueble viene rematada con una moldura semicircular. El cuerpo inferior consta de una cajonera rectangular formada por tres pares de cajones superpuestos. El cuerpo superior está compuesto por una vitrina cerrada por dos puertas de cristal; y el interior está separado por medio de dos estantes de cristal."
"5905","Comedor nº 67-71-6137-6138","Salón comedor","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_54e6a097","Torneado","Este conjunto de muebles, formado por cuatro sillas, una mesa y dos aparadores, parece crear un espacio para un comedor. Fiel a su estilo curvado, GASISA nos presenta este ambiente dentro de su catálogo Mueble curvado moderno.La estructura principal de las sillas está compuesta por una gran pieza trasera que actúa como patas traseras y como respaldo. Las patas traseras están ligeramente inclinadas hacia detrás y se elevan hasta unirse por medio de un curvado travesaño superior con forma semicircular.El interior del respaldo incorpora un juego de varillas de latón bañado en oro ensamblado sobre un travesaño situado a pocos centímetros por encima del asiento. El asiento está tapizado con cinchas. Bajo la parte frontal del asiento se han ensamblado las rectas patas delanteras. Entre los montantes traseros y el asiento se han incorporado dos uniones curvas que refuerzan la estabilidad del producto.La mesa, compuesta por un tablero ovalado de cristal, descansa sobre un faldón ovalado de madera. Esta estructura superior se levanta sobre dos soportes octogonales que descansan sobre un gran pie con forma de X con tacones. Para reforzar la estabilidad del producto, cada soporte ha sido provisto de tres uniones curvas bañadas en oro que los conectan al pie inferior.El aparador de la derecha de la imagen es alargado y rectangular y está articulado en dos secciones verticales simétricas. Cada sección está formada por un cuerpo cerrado con dos puertas, con un cajón encima de cada puerta. Mientras que las puertas están provistas de un único tirador metálico con forma de bola, los cajones poseen dos tiradores cada uno. La parte superior e inferior del mueble viene rematada con una moldura semicircularEl aparador de la izquierda se alza, en cambio, vertical, con dos cuerpos situados uno encima del otro. La parte superior e inferior del mueble viene rematada con una moldura semicircular. El cuerpo inferior consta de una cajonera rectangular formada por tres pares de cajones superpuestos. El cuerpo superior está compuesto por una vitrina cerrada por dos puertas de cristal; y el interior está separado por medio de dos estantes de cristal."
"5905","Comedor nº 67-71-6137-6138","Salón comedor","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","https://data.arxiuvalencia.eu/vocabulary/c_54e6a097","Torneado","Este conjunto de muebles, formado por cuatro sillas, una mesa y dos aparadores, parece crear un espacio para un comedor. Fiel a su estilo curvado, GASISA nos presenta este ambiente dentro de su catálogo Mueble curvado moderno.La estructura principal de las sillas está compuesta por una gran pieza trasera que actúa como patas traseras y como respaldo. Las patas traseras están ligeramente inclinadas hacia detrás y se elevan hasta unirse por medio de un curvado travesaño superior con forma semicircular.El interior del respaldo incorpora un juego de varillas de latón bañado en oro ensamblado sobre un travesaño situado a pocos centímetros por encima del asiento. El asiento está tapizado con cinchas. Bajo la parte frontal del asiento se han ensamblado las rectas patas delanteras. Entre los montantes traseros y el asiento se han incorporado dos uniones curvas que refuerzan la estabilidad del producto.La mesa, compuesta por un tablero ovalado de cristal, descansa sobre un faldón ovalado de madera. Esta estructura superior se levanta sobre dos soportes octogonales que descansan sobre un gran pie con forma de X con tacones. Para reforzar la estabilidad del producto, cada soporte ha sido provisto de tres uniones curvas bañadas en oro que los conectan al pie inferior.El aparador de la derecha de la imagen es alargado y rectangular y está articulado en dos secciones verticales simétricas. Cada sección está formada por un cuerpo cerrado con dos puertas, con un cajón encima de cada puerta. Mientras que las puertas están provistas de un único tirador metálico con forma de bola, los cajones poseen dos tiradores cada uno. La parte superior e inferior del mueble viene rematada con una moldura semicircularEl aparador de la izquierda se alza, en cambio, vertical, con dos cuerpos situados uno encima del otro. La parte superior e inferior del mueble viene rematada con una moldura semicircular. El cuerpo inferior consta de una cajonera rectangular formada por tres pares de cajones superpuestos. El cuerpo superior está compuesto por una vitrina cerrada por dos puertas de cristal; y el interior está separado por medio de dos estantes de cristal."
"5905","Comedor nº 67-71-6137-6138","Salón comedor","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","Este conjunto de muebles, formado por cuatro sillas, una mesa y dos aparadores, parece crear un espacio para un comedor. Fiel a su estilo curvado, GASISA nos presenta este ambiente dentro de su catálogo Mueble curvado moderno.La estructura principal de las sillas está compuesta por una gran pieza trasera que actúa como patas traseras y como respaldo. Las patas traseras están ligeramente inclinadas hacia detrás y se elevan hasta unirse por medio de un curvado travesaño superior con forma semicircular.El interior del respaldo incorpora un juego de varillas de latón bañado en oro ensamblado sobre un travesaño situado a pocos centímetros por encima del asiento. El asiento está tapizado con cinchas. Bajo la parte frontal del asiento se han ensamblado las rectas patas delanteras. Entre los montantes traseros y el asiento se han incorporado dos uniones curvas que refuerzan la estabilidad del producto.La mesa, compuesta por un tablero ovalado de cristal, descansa sobre un faldón ovalado de madera. Esta estructura superior se levanta sobre dos soportes octogonales que descansan sobre un gran pie con forma de X con tacones. Para reforzar la estabilidad del producto, cada soporte ha sido provisto de tres uniones curvas bañadas en oro que los conectan al pie inferior.El aparador de la derecha de la imagen es alargado y rectangular y está articulado en dos secciones verticales simétricas. Cada sección está formada por un cuerpo cerrado con dos puertas, con un cajón encima de cada puerta. Mientras que las puertas están provistas de un único tirador metálico con forma de bola, los cajones poseen dos tiradores cada uno. La parte superior e inferior del mueble viene rematada con una moldura semicircularEl aparador de la izquierda se alza, en cambio, vertical, con dos cuerpos situados uno encima del otro. La parte superior e inferior del mueble viene rematada con una moldura semicircular. El cuerpo inferior consta de una cajonera rectangular formada por tres pares de cajones superpuestos. El cuerpo superior está compuesto por una vitrina cerrada por dos puertas de cristal; y el interior está separado por medio de dos estantes de cristal."
"5905","Comedor nº 67-71-6137-6138","Salón comedor","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","Este conjunto de muebles, formado por cuatro sillas, una mesa y dos aparadores, parece crear un espacio para un comedor. Fiel a su estilo curvado, GASISA nos presenta este ambiente dentro de su catálogo Mueble curvado moderno.La estructura principal de las sillas está compuesta por una gran pieza trasera que actúa como patas traseras y como respaldo. Las patas traseras están ligeramente inclinadas hacia detrás y se elevan hasta unirse por medio de un curvado travesaño superior con forma semicircular.El interior del respaldo incorpora un juego de varillas de latón bañado en oro ensamblado sobre un travesaño situado a pocos centímetros por encima del asiento. El asiento está tapizado con cinchas. Bajo la parte frontal del asiento se han ensamblado las rectas patas delanteras. Entre los montantes traseros y el asiento se han incorporado dos uniones curvas que refuerzan la estabilidad del producto.La mesa, compuesta por un tablero ovalado de cristal, descansa sobre un faldón ovalado de madera. Esta estructura superior se levanta sobre dos soportes octogonales que descansan sobre un gran pie con forma de X con tacones. Para reforzar la estabilidad del producto, cada soporte ha sido provisto de tres uniones curvas bañadas en oro que los conectan al pie inferior.El aparador de la derecha de la imagen es alargado y rectangular y está articulado en dos secciones verticales simétricas. Cada sección está formada por un cuerpo cerrado con dos puertas, con un cajón encima de cada puerta. Mientras que las puertas están provistas de un único tirador metálico con forma de bola, los cajones poseen dos tiradores cada uno. La parte superior e inferior del mueble viene rematada con una moldura semicircularEl aparador de la izquierda se alza, en cambio, vertical, con dos cuerpos situados uno encima del otro. La parte superior e inferior del mueble viene rematada con una moldura semicircular. El cuerpo inferior consta de una cajonera rectangular formada por tres pares de cajones superpuestos. El cuerpo superior está compuesto por una vitrina cerrada por dos puertas de cristal; y el interior está separado por medio de dos estantes de cristal."
"5907","Nº 68","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","La estructura principal de la silla modelo 68 está compuesta por una gran pieza trasera de madera que actúa como patas traseras y como respaldo. Las patas traseras están ligeramente inclinadas hacia detrás y se elevan hasta unirse por medio de un curvado travesaño superior con forma semicircular.El respaldo incorpora un juego de cuatro varillas ensambladas entre el travesaño superior y otro situado a pocos centímetros del asiento. Se han dispuesto de forma simétrica aunque su distribución no es equidistante. El asiento está tapizado con cinchas. Bajo la parte frontal del asiento se han ensamblado las rectas patas delanteras. Entre los montantes traseros y el asiento se han incorporado dos uniones curvas que refuerzan la estabilidad del producto."
"5907","Nº 68","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","La estructura principal de la silla modelo 68 está compuesta por una gran pieza trasera de madera que actúa como patas traseras y como respaldo. Las patas traseras están ligeramente inclinadas hacia detrás y se elevan hasta unirse por medio de un curvado travesaño superior con forma semicircular.El respaldo incorpora un juego de cuatro varillas ensambladas entre el travesaño superior y otro situado a pocos centímetros del asiento. Se han dispuesto de forma simétrica aunque su distribución no es equidistante. El asiento está tapizado con cinchas. Bajo la parte frontal del asiento se han ensamblado las rectas patas delanteras. Entre los montantes traseros y el asiento se han incorporado dos uniones curvas que refuerzan la estabilidad del producto."
"5907","Nº 68","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_e449f6f9","Ensamblado","La estructura principal de la silla modelo 68 está compuesta por una gran pieza trasera de madera que actúa como patas traseras y como respaldo. Las patas traseras están ligeramente inclinadas hacia detrás y se elevan hasta unirse por medio de un curvado travesaño superior con forma semicircular.El respaldo incorpora un juego de cuatro varillas ensambladas entre el travesaño superior y otro situado a pocos centímetros del asiento. Se han dispuesto de forma simétrica aunque su distribución no es equidistante. El asiento está tapizado con cinchas. Bajo la parte frontal del asiento se han ensamblado las rectas patas delanteras. Entre los montantes traseros y el asiento se han incorporado dos uniones curvas que refuerzan la estabilidad del producto."
"5907","Nº 68","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","https://data.arxiuvalencia.eu/vocabulary/c_e449f6f9","Ensamblado","La estructura principal de la silla modelo 68 está compuesta por una gran pieza trasera de madera que actúa como patas traseras y como respaldo. Las patas traseras están ligeramente inclinadas hacia detrás y se elevan hasta unirse por medio de un curvado travesaño superior con forma semicircular.El respaldo incorpora un juego de cuatro varillas ensambladas entre el travesaño superior y otro situado a pocos centímetros del asiento. Se han dispuesto de forma simétrica aunque su distribución no es equidistante. El asiento está tapizado con cinchas. Bajo la parte frontal del asiento se han ensamblado las rectas patas delanteras. Entre los montantes traseros y el asiento se han incorporado dos uniones curvas que refuerzan la estabilidad del producto."
"5909","Nº 71","Mesa","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_54e6a097","Torneado","La mesa, compuesta por un tablero circular de cristal, descansa sobre un faldón circular de madera. Esta estructura superior se levanta sobre un soporte central octogonal que descansa sobre un pie con forma de X con tacones. Con el objetivo de reforzar la estabilidad de la mesa, cada una de las aspas de esta X se ha conectado al soporte central por medio de una unión curva."
"5909","Nº 71","Mesa","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_e449f6f9","Ensamblado","La mesa, compuesta por un tablero circular de cristal, descansa sobre un faldón circular de madera. Esta estructura superior se levanta sobre un soporte central octogonal que descansa sobre un pie con forma de X con tacones. Con el objetivo de reforzar la estabilidad de la mesa, cada una de las aspas de esta X se ha conectado al soporte central por medio de una unión curva."
